company_id,name,link,bse,nse,industry,sector,about
533269,Va Tech Wabag Ltd,wabag.com,533269,WABAG,Engineering,Capital Goods-Non Electrical Equipment,"Va Tech Wabag is engaged in the business of water treatment field. Companys principal activities include design, supply, installation, construction and operational management of drinking water, waste water treatment,industrial water treatment and desalination plants."
533982,Tera Software Ltd,terasoftware.com,533982,TERASOFT,Computers - Software - Medium / Small,IT - Software,Tera Software is engaged in the business of IT & Integrated related services.
532974,Aditya Birla Money Ltd,adityabirlamoney.com,532974,BIRLAMONEY,Finance & Investments,Stock/ Commodity Brokers,"Aditya Birla Money is a stock broking and capital market products distributor, offering Equity and Derivative trading through NSE and BSE and Currency Derivative on MCX-SX and Commodities Trading through MCX and NCDEX."
526612,Blue Dart Express Ltd,bluedart.com,526612,BLUEDART,Couriers,Logistics,Blue Dart Express is engaged in the Business of Courier and Express services.
500039,Banco Products (India) Ltd,bancoindia.com,500039,BANCOINDIA,Auto Ancillaries,Auto Ancillaries,Banco Products (India) is engaged in manufacturing and selling of Heat Exchangers / Cooling Systems. The company caters to both domestic and international market.
539354,Polyspin Exports Ltd,polyspin.org,539354,,Packaging,Packaging,"Polyspin Exports is engaged in Manufacture of FIBC bags, PP Fabric, PP Yarn, Multifilament Yarn, Paper bags, etc."
532779,Torrent Power Ltd,torrentpower.com,532779,TORNTPOWER,Power Generation And Supply,Power Generation & Distribution,"Torrent Power is engaged in the Business of Electric power generation, transmission and distribution and Manufacturing of wires and cables for electricity transmission."
530265,Sainik Finance & Industries Ltd,sainikfinance.com,530265,,Finance & Investments,Finance,"Sainik Finance & Industries is engaged in the business of investment, finance and lending."
532523,Biocon Ltd,biocon.com,532523,BIOCON,Pharmaceuticals - Indian - Bulk Drugs & Formln,Pharmaceuticals,"Biocon is engaged in the Business of Manufacture of pharmaceuticals, medicinal chemical and botanical products."
524332,BCL Industries Ltd,bcl.ind.in,524332,,Solvent Extraction,Edible Oil,"BCL Industries is engaged in a diversified business house, having business verticals of Edible Oil, Distillery and Real Estate."
533168,Rossell India Ltd,rossellindia.com,533168,ROSSELLIND,Tea,Plantation & Plantation Products,"Rossell India is engaged in the business of Cultivation, Manufacture and Sell of Bulk Tea- the Company owns seven Tea Estates all located in Assam.(Source : 202003-01 Annual Report Page No:85)"
526494,Promact Impex Ltd,promactplastics.com,526494,,Trading,Trading,"Promact Impex is engaged in business of manufacturing of HDPE / PP Woven Bags, Fabrics, Tarpauline."
NSE - SM : ACCORD,Accord Synergy Ltd,Company website,NSE - SM : ACCORD,,Engineering - Turnkey Services,Infrastructure Developers & Operators,Accord Synergy provides support services to the telecom industry through sub-contracting basis in India.
543230,Advait Infratech Ltd,advaitinfra.com,543230,,Construction,Infrastructure Developers & Operators,Infrastructure Developers & Operators >> Construction
517168,Subros Ltd,subros.com,517168,SUBROS,Auto Ancillaries,Auto Ancillaries,"Subros is engaged in the business of leading manufacturer of thermal products for automotive applications in India, in technical collaboration with Denso Corporation Japan."
514162,Welspun India Ltd,welspunindia.com,514162,WELSPUNIND,Textiles - Products,Textiles,"Welspun India is engaged in the business of leading manufacturer of wide range of home textile products, mainly terry towels, bed linen products and rugs."
539407,Generic Engineering Construction & Projects Ltd,gecpl.com,539407,,Construction,Construction,"Generic Engineering Construction and Projects Limited is providing services for Civil Construction and Infrastructure Projects on various models viz.,"
538598,Vishal Fabrics Ltd,vishalfabricsltd.com,538598,VISHAL,Textiles - Processing,Textiles,Vishal Fabrics is engaged in the business of manufacturing of wide range of textile fabrics on job work and own requirement having manufacturing fabrics.
511724,Baid Leasing & Finance Co Ltd,balfc.com,511724,,Finance & Investments,Finance,Baid Leasing & Finance Company is engaged in Business of Vehicle Financing and Loan against Property.
517041,Ador Welding Ltd,adorwelding.com,517041,ADORWELD,Electrodes - Welding Equipment,Capital Goods-Non Electrical Equipment,"Ador Welding is one of Indias leading player in the field of Welding Products, Technologies and Services. The Company is also engaged in providing customized solutions for multi-disciplinary projects and contracts related to refineries, oil and gas, petrochemicals, fertilizers, steel plants, pharma, water and other chemical process industries."
540975,Aster DM Healthcare Ltd,asterdmhealthcare.com,540975,ASTERDM,Healthcare,Healthcare,"Aster DM Healthcare is engaged in the Business of Hospitals, Pharmacies and Clinics."
532343,TVS Motor Company Ltd,tvsmotor.in,532343,TVSMOTOR,Automobiles - Motorcycles / Mopeds,Automobile,"TVS Motor Company is engaged in the business of manufactures two wheelers, three wheelers, parts and accessories thereof."
538891,Magellanic Cloud Ltd,southindiaprojectslimited.in,538891,,Finance & Investments,Finance,South India Projects Ltd is engaged in non-banking financial company.
500467,Harrisons Malayalam Ltd,harrisonsmalayalam.com,500467,HARRMALAYA,Tea,Plantation & Plantation Products,Harrisons Malayalam is principally engaged in plantation business having tea and rubber estates in Kerala and Tamil Nadu.(Source : 201903 Annual Report Page No: 70)
539963,Zeal Aqua Ltd,zealaqua.com,539963,,Aquaculture,Miscellaneous,Zeal Aqua is a leading Aquaculture company and is one of the largest producers of shrimp in Gujarat: having Shrimp Harvesting & Trading Unit and Aquaculture Processing Unit.
531297,Artefact Projects Ltd,artefactprojects.com,531297,,Engineering - Turnkey Services,Infrastructure Developers & Operators,Artefact Projects is engaged in Project Consultancy business in India.
532804,Technocraft Industries (India) Ltd,technocraftgroup.com,532804,TIIL,Steel - Medium / Small,Steel,"Technocraft Industries (India) its business Interest in Drum Closures (2nd Largest in the World), Scaffolding, Formworks, Cotton Yarn, Fabrics & Readymade Garments."
539275,Mangalam Seeds Ltd,mangalamseeds.com,539275,,Miscellaneous,Miscellaneous,Mangalam Seeds Limited is an India-based company engaged in production and marketing of hybrid seeds. The Company is engaged in producing and delivering seeds with specialization in forage crops.
500250,L G Balakrishnan & Bros Ltd,lgb.co.in.,500250,LGBBROSLTD,Auto Ancillaries,Auto Ancillaries,"LG Balakrishnan & Bros as a transport Company and has evolved today as a major manufacturer of chains, sprockets and metal formed parts for automotive applications. Its business segments include transmission, metal forming and others. Its transmission products include chains, sprockets, tensioners, belts and brake shoe. It also offers metal forming products consisting of fine blanking for precision sheet metal parts, machined components and wire drawing products for internal use as well as for other chain manufacturing plants, spring steel suppliers and umbrella manufacturers. The Companys products are marketed under the Rolon brand."
590030,Southern Petrochemicals Industries Corporation Ltd,spic.in,590030,SPIC,Fertilizers,Fertilizers,"Southern Petrochemical Industries Corporation Limited is engaged in manufacturing and selling of urea, a nitrogenous chemical fertilizer."
531761,Apollo Pipes Ltd,apollopipes.com,531761,APOLLOPIPE,Plastics Products,Plastic products,Apollo Pipes is engaged in the manufacturing and trading of PVC Pipes and Fittings.(Source : 201903 Annual Report Page No: 106)
531608,Gorani Industries Ltd,Company website,531608,,Domestic Appliances,Consumer Durables,Gorani Industries Limited manufactures and exports kitchen and home appliances.
536507,Future Lifestyle Fashions Ltd,futurelifestyle.in,536507,FLFL,Textiles - Products,Retail,Future Lifestyle Fashions is engaged in the business of Retailing of Fashion products through Departmental and neighbourhood stores under various formats across the country.(Source : 201903 Annual Report Page No: 140)
532705,Jagran Prakashan Ltd,jplcorp.in; www.jagran.com,532705,JAGRAN,Entertainment / Electronic Media Software,Media - Print/Television/Radio,"Jagran Prakashan is engaged primarily in printing and publication of Newspapers and Magazines in India. The other activities of the company comprise outdoor advertising business, event management and activation services and digital business."
540650,Magadh Sugar & Energy Ltd,magadhsugar.com,540650,MAGADSUGAR,Sugar,Sugar,"Magadh Sugar & Energy is primarily engaged in the manufacture and sale of sugar and its by-products (molasses, bagasse and press-mud), spirits including ethanol and power."
521151,Dhanlaxmi Fabrics Ltd,dfl.net.in,521151,,Textiles - Processing,Textiles,"Dhanlaxmi Fabrics Limited is engaged in processing of fabric and yarn; fabric manufacturing and trading, and wind power generation."
590075,Lambodhara Textiles Ltd,lambodharatextiles.com,590075,LAMBODHARA,Textiles - Cotton/Blended,Textiles,Lambodhara Textiles is engaged in the business of Synthetic Yarn.
504000,Elpro International Ltd,elpro.co.in,504000,,Construction,Construction,"Elpro International Limited (Elpro or the Company) is engaged in the business of manufacturing of Other Electrical Equipments like Lighting Arresters, Varistors, Surge Arrestor & also engaged in Real Estate development Services."
538882,Emerald Leasing Finance And Investment Co Ltd,emeraldfin.com,538882,,Finance & Investments,Finance,Emerald Leasing finance & Investment Co Ltd has offered a spectrum of banking products and financial services to corporate and retail customers through a variety of delivery channels.
533761,GPT Infraprojects Ltd,gptinfra.in; www.gptgroup.co.in,533761,GPTINFRA,Construction,Construction,"GPT Infraprojects is principally engaged in construction activities for infrastructure projects. Besides, the Company is also engaged in concrete sleeper manufacturing business.(Source : 201903 Annual Report Page No: 85)"
539434,Brilliant Portfolios Ltd,brilliantportfolios.com,539434,,Finance & Investments,Finance,Brilliant Portfolios is engaged in the business of Non Banking Financial Services.
532741,Kamdhenu Ltd,kamdhenuispat.com,532741,KAMDHENU,Steel - Medium / Small,Steel,"Kamdhenu Limited is engaged in manufacturing, distribution, marketing, branding of steel and paints with over 50 franchised units across India."
513517,Steelcast Ltd,steelcast.net,513517,,Castings & Forgings,"Castings, Forgings & Fastners",Steelcast is engaged in the Business of Steel casting.
522183,ITL Industries Ltd,itl.co.in,522183,,Engineering,Capital Goods-Non Electrical Equipment,"ITL Industries is engaged in the business of Manufacturing of Band saw Machines, CNC Tube Mills, Machine tools & Sale/purchase of Hydraulic Items, etc."
532460,Ponni Sugars (Erode) Ltd,ponnisugars.com,532460,PONNIERODE,Sugar,Sugar,"Ponni Sugars (Erode) is engaged in the manufacturing and selling of sugar. The Company operates through two segments: Sugar and Cogeneration. The Company's products include Sugar, Bagasse, Molasses and Power.(Source : Company Web-site)"
504879,Orient Abrasives Ltd,orientabrasives.com,504879,ORIENTABRA,Abrasives And Grinding Wheels,Capital Goods-Non Electrical Equipment,"Orient Abrasives Limited is an India-based company, which is engaged in the manufacturing of fused grains, monolithics and calcined products."
532493,Astra Microwave Products Ltd,astramwp.com,532493,ASTRAMICRO,Telecommunications - Equipment,Telecomm Equipment & Infra Services,"Astra Microwave Products is engaged in the business of design, development and manufacture of sub-systems for Radio Frequency and microwave systems used in defense, space, meteorology and telecommunication."
